sid,score_year,score_band
51724,2015,symphonic
51729,2015,symphonic
51730,2015,symphonic
51731,2015,symphonic
51733,2015,symphonic
51753,2015,symphonic
51773,2015,symphonic
51778,2015,symphonic
51791,2015,symphonic
51796,2015,symphonic
51798,2015,symphonic
51801,2015,symphonic
51835,2015,symphonic
51838,2015,symphonic
51839,2015,symphonic
51840,2015,symphonic
51841,2015,symphonic
51842,2015,symphonic
51847,2015,symphonic
51851,2015,symphonic
51853,2015,symphonic
51891,2015,symphonic
51892,2015,symphonic
51893,2015,symphonic
51894,2015,symphonic
51895,2015,symphonic
51901,2015,symphonic
51903,2015,symphonic
51926,2015,symphonic
51933,2015,symphonic
51936,2015,symphonic
51943,2015,symphonic
51945,2015,symphonic
51946,2015,symphonic
51948,2015,symphonic
51949,2015,symphonic
51951,2015,symphonic
51953,2015,symphonic
51954,2015,symphonic
51955,2015,symphonic
51956,2015,symphonic
51957,2015,symphonic
51958,2015,symphonic
51962,2015,symphonic
51964,2015,symphonic
51966,2015,symphonic
51973,2015,symphonic
51975,2015,symphonic
51977,2015,symphonic
51979,2015,symphonic
51983,2015,symphonic
51985,2015,symphonic
51987,2015,symphonic
51998,2015,symphonic
52000,2015,symphonic
52024,2015,symphonic
52030,2015,symphonic
52033,2015,symphonic
52034,2015,symphonic
52035,2015,symphonic
52072,2015,symphonic
52075,2015,symphonic
52087,2015,symphonic
52090,2015,symphonic
52091,2015,symphonic
52094,2015,symphonic
52097,2015,symphonic
52098,2015,symphonic
52101,2015,symphonic
52103,2015,symphonic
52104,2015,symphonic
52105,2015,symphonic
52110,2015,symphonic
52114,2015,symphonic
52117,2015,symphonic
52118,2015,symphonic
52123,2015,symphonic
52124,2015,symphonic
52127,2015,symphonic
52128,2015,symphonic
52129,2015,symphonic
52130,2015,symphonic
52133,2015,symphonic
52146,2015,symphonic
52149,2015,symphonic
52154,2015,symphonic
52156,2015,symphonic
52172,2015,symphonic
52181,2015,symphonic
52182,2015,symphonic
52195,2015,symphonic
52217,2015,symphonic
52219,2015,symphonic
52221,2015,symphonic
52222,2015,symphonic
52223,2015,symphonic
52224,2015,symphonic
52225,2015,symphonic
52226,2015,symphonic
52227,2015,symphonic
52228,2015,symphonic
52229,2015,symphonic
52230,2015,symphonic
52232,2015,symphonic
52236,2015,symphonic
52240,2015,symphonic
52242,2015,symphonic
52244,2015,symphonic
52245,2015,symphonic
52246,2015,symphonic
52247,2015,symphonic
52248,2015,symphonic
52250,2015,symphonic
52259,2015,symphonic
52272,2015,symphonic
52273,2015,symphonic
52274,2015,symphonic
52277,2015,symphonic
52279,2015,symphonic
52283,2015,symphonic
52285,2015,symphonic
52287,2015,symphonic
52297,2015,symphonic
52298,2015,symphonic
52299,2015,symphonic
52301,2015,symphonic
52302,2015,symphonic
52321,2015,symphonic
52329,2015,symphonic
52340,2015,symphonic
52342,2015,symphonic
52401,2015,symphonic
52403,2015,symphonic
52405,2015,symphonic
52406,2015,symphonic
52413,2015,symphonic
52417,2015,symphonic
52418,2015,symphonic
52422,2015,symphonic
52423,2015,symphonic
52424,2015,symphonic
52425,2015,symphonic
52436,2015,symphonic
52440,2015,symphonic
52445,2015,symphonic
52446,2015,symphonic
52448,2015,symphonic
52451,2015,symphonic
52453,2015,symphonic
52460,2015,symphonic
52462,2015,symphonic
52465,2015,symphonic
52467,2015,symphonic
52478,2015,symphonic
52483,2015,symphonic
52500,2015,symphonic
52503,2015,symphonic
52514,2015,symphonic
52515,2015,symphonic
52516,2015,symphonic
52517,2015,symphonic
52525,2015,symphonic
52542,2015,symphonic
52548,2015,symphonic
52552,2015,symphonic
52553,2015,symphonic
52554,2015,symphonic
52567,2015,symphonic
52573,2015,symphonic
52575,2015,symphonic
52599,2015,symphonic
52605,2015,symphonic
52608,2015,symphonic
52615,2015,symphonic
52616,2015,symphonic
52620,2015,symphonic
52630,2015,symphonic
52633,2015,symphonic
52636,2015,symphonic
52650,2015,symphonic
52652,2015,symphonic
52654,2015,symphonic
52655,2015,symphonic
52656,2015,symphonic
52657,2015,symphonic
52702,2015,symphonic
52708,2015,symphonic
52710,2015,symphonic
52717,2015,symphonic
52718,2015,symphonic
52719,2015,symphonic
52720,2015,symphonic
52723,2015,symphonic
52724,2015,symphonic
52726,2015,symphonic
52727,2015,symphonic
52732,2015,symphonic
52735,2015,symphonic
52736,2015,symphonic
52755,2015,symphonic
52769,2015,symphonic
52792,2015,symphonic
52801,2015,symphonic
52808,2015,symphonic
52810,2015,symphonic
52815,2015,symphonic
52818,2015,symphonic
52820,2015,symphonic
52824,2015,symphonic
52829,2015,symphonic
52830,2015,symphonic
52831,2015,symphonic
52840,2015,symphonic
52874,2015,symphonic
52877,2015,symphonic
52880,2015,symphonic
52883,2015,symphonic
52887,2015,symphonic
52894,2015,symphonic
52897,2015,symphonic
52900,2015,symphonic
52901,2015,symphonic
52902,2015,symphonic
52903,2015,symphonic
52904,2015,symphonic
52907,2015,symphonic
52911,2015,symphonic
52917,2015,symphonic
52919,2015,symphonic
52922,2015,symphonic
52923,2015,symphonic
52924,2015,symphonic
52925,2015,symphonic
52926,2015,symphonic
52927,2015,symphonic
52928,2015,symphonic
52930,2015,symphonic
52931,2015,symphonic
52933,2015,symphonic
52935,2015,symphonic
52938,2015,symphonic
52941,2015,symphonic
52944,2015,symphonic
52945,2015,symphonic
52946,2015,symphonic
52949,2015,symphonic
52950,2015,symphonic
52951,2015,symphonic
52952,2015,symphonic
52953,2015,symphonic
52955,2015,symphonic
52957,2015,symphonic
52958,2015,symphonic
52960,2015,symphonic
52961,2015,symphonic
52980,2015,symphonic
52981,2015,symphonic
52985,2015,symphonic
52987,2015,symphonic
52989,2015,symphonic
52997,2015,symphonic
52999,2015,symphonic
53000,2015,symphonic
53001,2015,symphonic
53002,2015,symphonic
53003,2015,symphonic
53007,2015,symphonic
53010,2015,symphonic
53014,2015,symphonic
53017,2015,symphonic
53020,2015,symphonic
53022,2015,symphonic
53045,2015,symphonic
53057,2015,symphonic
53083,2015,symphonic
53085,2015,symphonic
53087,2015,symphonic
53088,2015,symphonic
53090,2015,symphonic
53092,2015,symphonic
53093,2015,symphonic
53094,2015,symphonic
53101,2015,symphonic
53103,2015,symphonic
53109,2015,symphonic
53111,2015,symphonic
53114,2015,symphonic
53119,2015,symphonic
53121,2015,symphonic
53135,2015,symphonic
53148,2015,symphonic
53242,2015,symphonic
53243,2015,symphonic
53244,2015,symphonic
53250,2015,symphonic
53256,2015,symphonic
53257,2015,symphonic
53267,2015,symphonic
53269,2015,symphonic
53271,2015,symphonic
53275,2015,symphonic
53283,2015,symphonic
53284,2015,symphonic
53289,2015,symphonic
53292,2015,symphonic
53294,2015,symphonic
53296,2015,symphonic
53297,2015,symphonic
53304,2015,symphonic
53311,2015,symphonic
53312,2015,symphonic
53313,2015,symphonic
53327,2015,symphonic
53390,2015,symphonic
53391,2015,symphonic
53466,2015,symphonic
53467,2015,symphonic
53469,2015,symphonic
53471,2015,symphonic
53472,2015,symphonic
53480,2015,symphonic
53492,2015,symphonic
53528,2015,symphonic
53529,2015,symphonic
53532,2015,symphonic
53533,2015,symphonic
53534,2015,symphonic
53535,2015,symphonic
53537,2015,symphonic
53539,2015,symphonic
53540,2015,symphonic
53541,2015,symphonic
53543,2015,symphonic
53544,2015,symphonic
53546,2015,symphonic
53548,2015,symphonic
53549,2015,symphonic
53550,2015,symphonic
53553,2015,symphonic
53565,2015,symphonic
53573,2015,symphonic
53595,2015,symphonic
53616,2015,symphonic
53621,2015,symphonic
53623,2015,symphonic
53625,2015,symphonic
53626,2015,symphonic
53629,2015,symphonic
53639,2015,symphonic
53641,2015,symphonic
53642,2015,symphonic
53645,2015,symphonic
53652,2015,symphonic
53654,2015,symphonic
53655,2015,symphonic
53657,2015,symphonic
53661,2015,symphonic
53664,2015,symphonic
53665,2015,symphonic
53667,2015,symphonic
53668,2015,symphonic
53672,2015,symphonic
53673,2015,symphonic
53681,2015,symphonic
53682,2015,symphonic
53683,2015,symphonic
53687,2015,symphonic
53689,2015,symphonic
53690,2015,symphonic
53699,2015,symphonic
53711,2015,symphonic
53712,2015,symphonic
53716,2015,symphonic
53719,2015,symphonic
53728,2015,symphonic
53743,2015,symphonic
53746,2015,symphonic
53749,2015,symphonic
53751,2015,symphonic
53753,2015,symphonic
53755,2015,symphonic
53758,2015,symphonic
53759,2015,symphonic
53763,2015,symphonic
53764,2015,symphonic
53766,2015,symphonic
53767,2015,symphonic
53769,2015,symphonic
53771,2015,symphonic
53772,2015,symphonic
53773,2015,symphonic
53779,2015,symphonic
53784,2015,symphonic
53787,2015,symphonic
53800,2015,symphonic
53803,2015,symphonic
53804,2015,symphonic
53806,2015,symphonic
53808,2015,symphonic
53814,2015,symphonic
53827,2015,symphonic
53830,2015,symphonic
53837,2015,symphonic
53853,2015,symphonic
53854,2015,symphonic
53855,2015,symphonic
53878,2015,symphonic
53886,2015,symphonic
53890,2015,symphonic
53892,2015,symphonic
53896,2015,symphonic
53897,2015,symphonic
53905,2015,symphonic
53912,2015,symphonic
53914,2015,symphonic
53916,2015,symphonic
53918,2015,symphonic
53922,2015,symphonic
53927,2015,symphonic
53929,2015,symphonic
53930,2015,symphonic
53935,2015,symphonic
53937,2015,symphonic
53942,2015,symphonic
53949,2015,symphonic
53954,2015,symphonic
53957,2015,symphonic
53973,2015,symphonic
53975,2015,symphonic
54011,2015,symphonic
54020,2015,symphonic
54037,2015,symphonic
54050,2015,symphonic
54056,2015,symphonic
54061,2015,symphonic
54089,2015,symphonic
54096,2015,symphonic
54097,2015,symphonic
54098,2015,symphonic
54099,2015,symphonic
54100,2015,symphonic
54103,2015,symphonic
54104,2015,symphonic
54112,2015,symphonic
54113,2015,symphonic
54120,2015,symphonic
54124,2015,symphonic
54129,2015,symphonic
54130,2015,symphonic
54133,2015,symphonic
54134,2015,symphonic
54135,2015,symphonic
54144,2015,symphonic
54145,2015,symphonic
54149,2015,symphonic
54158,2015,symphonic
54162,2015,symphonic
54163,2015,symphonic
54176,2015,symphonic
54185,2015,symphonic
54189,2015,symphonic
54193,2015,symphonic
54197,2015,symphonic
54201,2015,symphonic
54244,2015,symphonic
54246,2015,symphonic
54247,2015,symphonic
54249,2015,symphonic
54251,2015,symphonic
54252,2015,symphonic
54257,2015,symphonic
54263,2015,symphonic
54264,2015,symphonic
54266,2015,symphonic
54267,2015,symphonic
54270,2015,symphonic
54275,2015,symphonic
54276,2015,symphonic
54277,2015,symphonic
54278,2015,symphonic
54279,2015,symphonic
54284,2015,symphonic
54290,2015,symphonic
54291,2015,symphonic
54294,2015,symphonic
54295,2015,symphonic
54296,2015,symphonic
54297,2015,symphonic
54298,2015,symphonic
54300,2015,symphonic
54305,2015,symphonic
54306,2015,symphonic
54312,2015,symphonic
54313,2015,symphonic
54318,2015,symphonic
54330,2015,symphonic
54347,2015,symphonic
54349,2015,symphonic
54360,2015,symphonic
54375,2015,symphonic
54376,2015,symphonic
54384,2015,symphonic
54386,2015,symphonic
54387,2015,symphonic
54388,2015,symphonic
54389,2015,symphonic
54390,2015,symphonic
54391,2015,symphonic
54394,2015,symphonic
54397,2015,symphonic
54400,2015,symphonic
54406,2015,symphonic
54407,2015,symphonic
54409,2015,symphonic
54420,2015,symphonic
54425,2015,symphonic
54450,2015,symphonic
54453,2015,symphonic
54457,2015,symphonic
54459,2015,symphonic
54470,2015,symphonic
54472,2015,symphonic
54477,2015,symphonic
54478,2015,symphonic
54479,2015,symphonic
54480,2015,symphonic
54481,2015,symphonic
54488,2015,symphonic
54489,2015,symphonic
54490,2015,symphonic
54492,2015,symphonic
54494,2015,symphonic
54496,2015,symphonic
54502,2015,symphonic
54503,2015,symphonic
54511,2015,symphonic
54525,2015,symphonic
54528,2015,symphonic
54530,2015,symphonic
54538,2015,symphonic
54539,2015,symphonic
54540,2015,symphonic
54541,2015,symphonic
54542,2015,symphonic
54549,2015,symphonic
54550,2015,symphonic
54551,2015,symphonic
54553,2015,symphonic
54557,2015,symphonic
54558,2015,symphonic
54559,2015,symphonic
54566,2015,symphonic
54569,2015,symphonic
54572,2015,symphonic
54574,2015,symphonic
54575,2015,symphonic
54576,2015,symphonic
54577,2015,symphonic
54589,2015,symphonic
54593,2015,symphonic
54594,2015,symphonic
54598,2015,symphonic
54606,2015,symphonic
54607,2015,symphonic
54614,2015,symphonic
54615,2015,symphonic
54618,2015,symphonic
54623,2015,symphonic
54624,2015,symphonic
54626,2015,symphonic
54628,2015,symphonic
54630,2015,symphonic
54647,2015,symphonic
54652,2015,symphonic
54653,2015,symphonic
54654,2015,symphonic
54660,2015,symphonic
54661,2015,symphonic
54662,2015,symphonic
54663,2015,symphonic
54664,2015,symphonic
54665,2015,symphonic
54668,2015,symphonic
54671,2015,symphonic
54679,2015,symphonic
54680,2015,symphonic
54683,2015,symphonic
54686,2015,symphonic
54690,2015,symphonic
54691,2015,symphonic
54693,2015,symphonic
54694,2015,symphonic
54697,2015,symphonic
54698,2015,symphonic
54703,2015,symphonic
54707,2015,symphonic
54736,2015,symphonic
54751,2015,symphonic
54752,2015,symphonic
54753,2015,symphonic
54754,2015,symphonic
54755,2015,symphonic
54756,2015,symphonic
54757,2015,symphonic
54761,2015,symphonic
54764,2015,symphonic
54766,2015,symphonic
54773,2015,symphonic
54774,2015,symphonic
54775,2015,symphonic
54776,2015,symphonic
54780,2015,symphonic
54784,2015,symphonic
54785,2015,symphonic
54786,2015,symphonic
54787,2015,symphonic
54791,2015,symphonic
54794,2015,symphonic
54795,2015,symphonic
54798,2015,symphonic
54801,2015,symphonic
54802,2015,symphonic
54806,2015,symphonic
54812,2015,symphonic
54815,2015,symphonic
54818,2015,symphonic
54821,2015,symphonic
54822,2015,symphonic
54825,2015,symphonic
54826,2015,symphonic
54827,2015,symphonic
54828,2015,symphonic
54830,2015,symphonic
54831,2015,symphonic
54833,2015,symphonic
54835,2015,symphonic
54837,2015,symphonic
54847,2015,symphonic
54852,2015,symphonic
54857,2015,symphonic
54858,2015,symphonic
54859,2015,symphonic
54881,2015,symphonic
54882,2015,symphonic
54909,2015,symphonic
54915,2015,symphonic
54938,2015,symphonic
54939,2015,symphonic
54976,2015,symphonic
54983,2015,symphonic
54994,2015,symphonic
55000,2015,symphonic
55023,2015,symphonic
55028,2015,symphonic
55039,2015,symphonic
55045,2015,symphonic
55068,2015,symphonic
55069,2015,symphonic
55071,2015,symphonic
55074,2015,symphonic
55099,2015,symphonic
55101,2015,symphonic
55106,2015,symphonic
55107,2015,symphonic
55112,2015,symphonic
55113,2015,symphonic
55118,2015,symphonic
55119,2015,symphonic
55121,2015,symphonic
55124,2015,symphonic
55125,2015,symphonic
55126,2015,symphonic
55131,2015,symphonic
55132,2015,symphonic
55134,2015,symphonic
55135,2015,symphonic
55136,2015,symphonic
55139,2015,symphonic
55141,2015,symphonic
55142,2015,symphonic
55145,2015,symphonic
55146,2015,symphonic
55148,2015,symphonic
55156,2015,symphonic
55177,2015,symphonic
55181,2015,symphonic
55183,2015,symphonic
55185,2015,symphonic
55187,2015,symphonic
55209,2015,symphonic
55214,2015,symphonic
55216,2015,symphonic
55217,2015,symphonic
55222,2015,symphonic
55223,2015,symphonic
55230,2015,symphonic
55231,2015,symphonic
55235,2015,symphonic
55236,2015,symphonic
55243,2015,symphonic
55255,2015,symphonic
55256,2015,symphonic
55260,2015,symphonic
55261,2015,symphonic
55262,2015,symphonic
55263,2015,symphonic
55264,2015,symphonic
55265,2015,symphonic
55266,2015,symphonic
55269,2015,symphonic
55273,2015,symphonic
55275,2015,symphonic
55276,2015,symphonic
55277,2015,symphonic
55280,2015,symphonic
55301,2015,symphonic
55309,2015,symphonic
55324,2015,symphonic
55325,2015,symphonic
55328,2015,symphonic
55337,2015,symphonic
55338,2015,symphonic
55339,2015,symphonic
55340,2015,symphonic
55343,2015,symphonic
55350,2015,symphonic
55355,2015,symphonic
55358,2015,symphonic
55367,2015,symphonic
55370,2015,symphonic
55371,2015,symphonic
55372,2015,symphonic
55373,2015,symphonic
55375,2015,symphonic
55380,2015,symphonic
55382,2015,symphonic
55385,2015,symphonic
55387,2015,symphonic
55398,2015,symphonic
55400,2015,symphonic
55401,2015,symphonic
55406,2015,symphonic
55408,2015,symphonic
55411,2015,symphonic
55412,2015,symphonic
55414,2015,symphonic
55416,2015,symphonic
55418,2015,symphonic
55419,2015,symphonic
55422,2015,symphonic
55423,2015,symphonic
55424,2015,symphonic
55426,2015,symphonic
55430,2015,symphonic
55433,2015,symphonic
55434,2015,symphonic
55438,2015,symphonic
55439,2015,symphonic
55443,2015,symphonic
55457,2015,symphonic
55463,2015,symphonic
55466,2015,symphonic
55467,2015,symphonic
55468,2015,symphonic
55470,2015,symphonic
55476,2015,symphonic
55477,2015,symphonic
55478,2015,symphonic
55497,2015,symphonic
55504,2015,symphonic
55545,2015,symphonic
55547,2015,symphonic
55549,2015,symphonic
55552,2015,symphonic
55556,2015,symphonic
55558,2015,symphonic
55572,2015,symphonic
55580,2015,symphonic
55584,2015,symphonic
55586,2015,symphonic
55601,2015,symphonic
55603,2015,symphonic
55605,2015,symphonic
55607,2015,symphonic
55642,2015,symphonic
55643,2015,symphonic
55661,2015,symphonic
55663,2015,symphonic
55664,2015,symphonic
55666,2015,symphonic
55673,2015,symphonic
55676,2015,symphonic
55678,2015,symphonic
55681,2015,symphonic
55687,2015,symphonic
55693,2015,symphonic
55694,2015,symphonic
55695,2015,symphonic
55706,2015,symphonic
55707,2015,symphonic
55708,2015,symphonic
55722,2015,symphonic
55723,2015,symphonic
55724,2015,symphonic
55726,2015,symphonic
55741,2015,symphonic
55747,2015,symphonic
55749,2015,symphonic
55754,2015,symphonic
55761,2015,symphonic
55764,2015,symphonic
55769,2015,symphonic
55772,2015,symphonic
55773,2015,symphonic
55774,2015,symphonic
55784,2015,symphonic
55786,2015,symphonic
55787,2015,symphonic
55800,2015,symphonic
55801,2015,symphonic
55803,2015,symphonic
55804,2015,symphonic
55806,2015,symphonic
55807,2015,symphonic
55812,2015,symphonic
55813,2015,symphonic
55815,2015,symphonic
55816,2015,symphonic
55818,2015,symphonic
55819,2015,symphonic
55822,2015,symphonic
55828,2015,symphonic
55829,2015,symphonic
55840,2015,symphonic
55845,2015,symphonic
55850,2015,symphonic
55852,2015,symphonic
55864,2015,symphonic
55865,2015,symphonic
55866,2015,symphonic
55867,2015,symphonic
55868,2015,symphonic
55876,2015,symphonic
55878,2015,symphonic
55906,2015,symphonic
55913,2015,symphonic
55928,2015,symphonic
55929,2015,symphonic
55930,2015,symphonic
55931,2015,symphonic
55932,2015,symphonic
55933,2015,symphonic
55934,2015,symphonic
55935,2015,symphonic
55936,2015,symphonic
55937,2015,symphonic
55955,2015,symphonic
55962,2015,symphonic
55972,2015,symphonic
55973,2015,symphonic
55974,2015,symphonic
55975,2015,symphonic
55976,2015,symphonic
55980,2015,symphonic
55986,2015,symphonic
55987,2015,symphonic
55988,2015,symphonic
55990,2015,symphonic
55993,2015,symphonic
56027,2015,symphonic
56028,2015,symphonic
56030,2015,symphonic
56035,2015,symphonic
56037,2015,symphonic
56040,2015,symphonic
56043,2015,symphonic
56045,2015,symphonic
56046,2015,symphonic
56048,2015,symphonic
56049,2015,symphonic
56050,2015,symphonic
56051,2015,symphonic
56055,2015,symphonic
56060,2015,symphonic
56061,2015,symphonic
56063,2015,symphonic
56066,2015,symphonic
56070,2015,symphonic
56077,2015,symphonic
56116,2015,symphonic
56118,2015,symphonic
56125,2015,symphonic
56138,2015,symphonic
56158,2015,symphonic
56176,2015,symphonic
56183,2015,symphonic
56188,2015,symphonic
56191,2015,symphonic
56192,2015,symphonic
56193,2015,symphonic
56195,2015,symphonic
56205,2015,symphonic
56215,2015,symphonic
56237,2015,symphonic
56238,2015,symphonic
56240,2015,symphonic
56241,2015,symphonic
56246,2015,symphonic
56252,2015,symphonic
56253,2015,symphonic
56266,2015,symphonic
56268,2015,symphonic
56270,2015,symphonic
56276,2015,symphonic
56278,2015,symphonic
56316,2015,symphonic
56317,2015,symphonic
56318,2015,symphonic
56321,2015,symphonic
56335,2015,symphonic
56342,2015,symphonic
56349,2015,symphonic
56361,2015,symphonic
56362,2015,symphonic
56363,2015,symphonic
56367,2015,symphonic
56372,2015,symphonic
56426,2015,symphonic
56431,2015,symphonic
56455,2015,symphonic
56456,2015,symphonic
56493,2015,symphonic
56503,2015,symphonic
56508,2015,symphonic
56536,2015,symphonic
56537,2015,symphonic
56541,2015,symphonic
56546,2015,symphonic
56563,2015,symphonic
56568,2015,symphonic
56569,2015,symphonic
56570,2015,symphonic
56571,2015,symphonic
56573,2015,symphonic
56574,2015,symphonic
56575,2015,symphonic
56576,2015,symphonic
56577,2015,symphonic
56579,2015,symphonic
56580,2015,symphonic
56582,2015,symphonic
56584,2015,symphonic
56586,2015,symphonic
56632,2015,symphonic
56633,2015,symphonic
56636,2015,symphonic
56638,2015,symphonic
56641,2015,symphonic
56642,2015,symphonic
56643,2015,symphonic
56644,2015,symphonic
56650,2015,symphonic
56651,2015,symphonic
56652,2015,symphonic
56653,2015,symphonic
56655,2015,symphonic
56660,2015,symphonic
56661,2015,symphonic
56684,2015,symphonic
56698,2015,symphonic
56699,2015,symphonic
56700,2015,symphonic
56703,2015,symphonic
56709,2015,symphonic
56710,2015,symphonic
56735,2015,symphonic
56744,2015,symphonic
56746,2015,symphonic
56749,2015,symphonic
56750,2015,symphonic
56754,2015,symphonic
56758,2015,symphonic
56763,2015,symphonic
56764,2015,symphonic
56769,2015,symphonic
56771,2015,symphonic
56778,2015,symphonic
56784,2015,symphonic
56794,2015,symphonic
56798,2015,symphonic
56808,2015,symphonic
56882,2015,symphonic
56893,2015,symphonic
56894,2015,symphonic
56898,2015,symphonic
56901,2015,symphonic
56906,2015,symphonic
56925,2015,symphonic
56926,2015,symphonic
56927,2015,symphonic
56928,2015,symphonic
56929,2015,symphonic
56932,2015,symphonic
56936,2015,symphonic
56952,2015,symphonic
56953,2015,symphonic
56960,2015,symphonic
56962,2015,symphonic
56963,2015,symphonic
56964,2015,symphonic
56976,2015,symphonic
57013,2015,symphonic
57014,2015,symphonic
57016,2015,symphonic
57017,2015,symphonic
57038,2015,symphonic
57051,2015,symphonic
57052,2015,symphonic
57095,2015,symphonic
57096,2015,symphonic
57100,2015,symphonic
57101,2015,symphonic
57102,2015,symphonic
57103,2015,symphonic
57108,2015,symphonic
57118,2015,symphonic
57119,2015,symphonic
57130,2015,symphonic
57131,2015,symphonic
57135,2015,symphonic
57137,2015,symphonic
57141,2015,symphonic
57142,2015,symphonic
57145,2015,symphonic
57159,2015,symphonic
57160,2015,symphonic
57163,2015,symphonic
57166,2015,symphonic
57167,2015,symphonic
57202,2015,symphonic
57231,2015,symphonic
57235,2015,symphonic
57236,2015,symphonic
57237,2015,symphonic
57238,2015,symphonic
57239,2015,symphonic
57241,2015,symphonic
57242,2015,symphonic
57246,2015,symphonic
57249,2015,symphonic
57250,2015,symphonic
57251,2015,symphonic
57252,2015,symphonic
57255,2015,symphonic
57257,2015,symphonic
57260,2015,symphonic
57263,2015,symphonic
57264,2015,symphonic
57266,2015,symphonic
57267,2015,symphonic
57268,2015,symphonic
57286,2015,symphonic
57307,2015,symphonic
57308,2015,symphonic
57309,2015,symphonic
57310,2015,symphonic
57311,2015,symphonic
57313,2015,symphonic
57314,2015,symphonic
57315,2015,symphonic
57316,2015,symphonic
57317,2015,symphonic
57318,2015,symphonic
57319,2015,symphonic
57320,2015,symphonic
57321,2015,symphonic
57323,2015,symphonic
57324,2015,symphonic
57325,2015,symphonic
57326,2015,symphonic
57327,2015,symphonic
57328,2015,symphonic
57329,2015,symphonic
57330,2015,symphonic
57331,2015,symphonic
57332,2015,symphonic
57333,2015,symphonic
57334,2015,symphonic
57335,2015,symphonic
57336,2015,symphonic
57351,2015,symphonic
57352,2015,symphonic
57353,2015,symphonic
57354,2015,symphonic
57355,2015,symphonic
57386,2015,symphonic
57387,2015,symphonic
57411,2015,symphonic
57412,2015,symphonic
57413,2015,symphonic
57418,2015,symphonic
57425,2015,symphonic
57433,2015,symphonic
57434,2015,symphonic
57466,2015,symphonic
57468,2015,symphonic
57470,2015,symphonic
57573,2015,symphonic
57575,2015,symphonic
57587,2015,symphonic
57588,2015,symphonic
57589,2015,symphonic
57592,2015,symphonic
57600,2015,symphonic
57605,2015,symphonic
57609,2015,symphonic
57616,2015,symphonic
57628,2015,symphonic
57659,2015,symphonic
57660,2015,symphonic
57661,2015,symphonic
57665,2015,symphonic
57667,2015,symphonic
57670,2015,symphonic
57673,2015,symphonic
57675,2015,symphonic
57676,2015,symphonic
57680,2015,symphonic
57700,2015,symphonic
57705,2015,symphonic
57706,2015,symphonic
57709,2015,symphonic
57789,2015,symphonic
57790,2015,symphonic
57794,2015,symphonic
57818,2015,symphonic
57831,2015,symphonic
57832,2015,symphonic
57833,2015,symphonic
57834,2015,symphonic
57839,2015,symphonic
57840,2015,symphonic
57867,2015,symphonic
57868,2015,symphonic
57912,2015,symphonic
57924,2015,symphonic
57939,2015,symphonic
58151,2015,symphonic
58160,2015,symphonic
58199,2015,symphonic
58200,2015,symphonic
58201,2015,symphonic
58204,2015,symphonic
58205,2015,symphonic
58206,2015,symphonic
58210,2015,symphonic
58212,2015,symphonic
58213,2015,symphonic
58214,2015,symphonic
58216,2015,symphonic
58217,2015,symphonic
58219,2015,symphonic
58237,2015,symphonic
58239,2015,symphonic
58241,2015,symphonic
58243,2015,symphonic
58244,2015,symphonic
58247,2015,symphonic
58249,2015,symphonic
58255,2015,symphonic
58257,2015,symphonic
58262,2015,symphonic
58264,2015,symphonic
58266,2015,symphonic
58268,2015,symphonic
58274,2015,symphonic
58275,2015,symphonic
58279,2015,symphonic
58281,2015,symphonic
58282,2015,symphonic
58285,2015,symphonic
58293,2015,symphonic
58294,2015,symphonic
58295,2015,symphonic
58298,2015,symphonic
58300,2015,symphonic
58301,2015,symphonic
58304,2015,symphonic
58305,2015,symphonic
58306,2015,symphonic
58308,2015,symphonic
58311,2015,symphonic
58312,2015,symphonic
58314,2015,symphonic
58316,2015,symphonic
58318,2015,symphonic
58319,2015,symphonic
58320,2015,symphonic
58326,2015,symphonic
58327,2015,symphonic
58329,2015,symphonic
58330,2015,symphonic
58388,2015,symphonic
58392,2015,symphonic
58393,2015,symphonic
58394,2015,symphonic
58395,2015,symphonic
58428,2015,symphonic
58629,2015,symphonic
58680,2015,symphonic
58730,2015,symphonic
58758,2015,symphonic
59138,2015,symphonic
59139,2015,symphonic
59179,2015,symphonic
59181,2015,symphonic
59182,2015,symphonic
59184,2015,symphonic
59185,2015,symphonic
59186,2015,symphonic
59189,2015,symphonic
59223,2015,symphonic
59271,2015,symphonic
59272,2015,symphonic
59357,2015,symphonic
59437,2015,symphonic
59575,2015,symphonic
59579,2015,symphonic
59583,2015,symphonic
59628,2015,symphonic
59629,2015,symphonic
59659,2015,symphonic
59772,2015,symphonic
59908,2015,symphonic
60064,2015,symphonic
60203,2015,symphonic
60666,2015,symphonic
60934,2015,symphonic
60935,2015,symphonic
60936,2015,symphonic
60939,2015,symphonic
60941,2015,symphonic
60948,2015,symphonic
61095,2015,symphonic
61266,2015,symphonic
61623,2015,symphonic
61737,2015,symphonic
61767,2015,symphonic
61768,2015,symphonic
61803,2016,middle
61805,2016,middle
61807,2016,middle
61809,2016,middle
61810,2016,middle
61840,2016,middle
61841,2016,middle
61842,2016,middle
61864,2016,middle
61888,2016,middle
61889,2016,middle
61890,2016,middle
61892,2016,middle
61893,2016,middle
61895,2016,middle
61896,2016,middle
61897,2016,middle
61898,2016,middle
61900,2016,middle
61901,2016,middle
61902,2016,middle
61903,2016,middle
61906,2016,middle
61907,2016,middle
61908,2016,middle
61909,2016,middle
61911,2016,middle
